case,arm,dial,block_days,iv_premium,roll,treasury_leverage,horizon_years,paths,strategy,family,underlying,moneyness,premium_budget,mean_cagr,max_drawdown_median,worst_max_drawdown,prob_negative_cagr,prob_below_own_underlying,prob_below_sp500,cagr_p5,terminal_wealth_p5,cagr_p10,terminal_wealth_p10,cagr_p50,terminal_wealth_p50,cagr_p90,terminal_wealth_p90,cagr_p95,terminal_wealth_p95,max_drawdown_p90,max_drawdown_p95,prob_drawdown_worse_than_40,prob_drawdown_worse_than_50,prob_drawdown_worse_than_60,prob_drawdown_worse_than_75,mean_delta_exposure,mean_option_weight,treasury_notional,gross_notional
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_90_35,SP500 LEAPS,SP500_1X,0.9,0.35,0.1489453003,-0.50908697,-0.8927312204,0,0.064,0.064,0.07074226809,7.773013519,0.08586680702,11.83984036,0.147501694,62.041441,0.2149470407,344.2201432,0.2333093933,539.8660587,-0.6399295213,-0.6799742781,0.932,0.538,0.17,0.01166666667,1.500988875,0.3684514612,0.6315485388,2.132728506
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_90_40,SP500 LEAPS,SP500_1X,0.9,0.4,0.1574727978,-0.5601027145,-0.9274382466,0.0006666666667,0.052,0.052,0.06939608839,7.485100355,0.08600159186,11.88400715,0.1554294748,76.27622585,0.2312169882,513.0536209,0.2533579545,875.765773,-0.6953476826,-0.7372979192,0.984,0.7453333333,0.3393333333,0.03533333333,1.704299339,0.4171077757,0.5828922243,2.2875693
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_90_45,SP500 LEAPS,SP500_1X,0.9,0.45,0.1649482781,-0.6094546629,-0.9520488716,0.001333333333,0.05433333333,0.05433333333,0.0671366268,7.024890432,0.0848974246,11.52680846,0.1617889282,89.93038754,0.2467140761,746.6896894,0.2726011909,1383.289873,-0.7468406442,-0.7890029679,0.9983333333,0.8943333333,0.5346666667,0.09466666667,1.905808699,0.4653176031,0.5346823969,2.440664107
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_90_50,SP500 LEAPS,SP500_1X,0.9,0.5,0.1713585949,-0.6563474678,-0.9691460184,0.002,0.06366666667,0.06366666667,0.0637830799,6.391890731,0.08232981848,10.73583291,0.1679284068,105.3365843,0.2623910069,1086.31387,0.2903890896,2097.839612,-0.7932510449,-0.832501717,1,0.9683333333,0.715,0.1926666667,2.107069127,0.5130235817,0.4869764183,2.593762699
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_95_30,SP500 LEAPS,SP500_1X,0.95,0.3,0.1419183338,-0.4876602097,-0.8769880794,0,0.116,0.116,0.06681991417,6.962606893,0.08127903641,10.42750782,0.1405223202,51.66451523,0.2051967815,270.3027566,0.2229755112,419.423514,-0.6134074472,-0.6565344447,0.8826666667,0.4446666667,0.1233333333,0.007333333333,1.420335716,0.3185594458,0.6814405542,2.101817326
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_95_35,SP500 LEAPS,SP500_1X,0.95,0.35,0.1511952745,-0.5417171837,-0.918565734,0.0006666666667,0.08666666667,0.08666666667,0.06574569384,6.755316161,0.08152037434,10.49754518,0.1492061166,64.86654133,0.2232990855,422.7654257,0.2454037251,723.4950565,-0.6750398958,-0.7165785564,0.9713333333,0.681,0.277,0.02633333333,1.643734224,0.3675462468,0.6324537532,2.275324436
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_95_40,SP500 LEAPS,SP500_1X,0.95,0.4,0.159249857,-0.5945480256,-0.947298848,0.001333333333,0.081,0.081,0.06270215111,6.199875211,0.08040998945,10.1789743,0.156376588,78.17461729,0.2400432582,635.6730648,0.2669588662,1210.64317,-0.7335615874,-0.7754231423,0.9956666667,0.8616666667,0.482,0.07566666667,1.865122687,0.4158798441,0.5841201559,2.448840518
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_95_45,SP500 LEAPS,SP500_1X,0.95,0.45,0.1660839641,-0.6458397365,-0.9667686012,0.003,0.08766666667,0.08766666667,0.05939521178,5.646439649,0.07830463274,9.600394204,0.1618383432,90.0452092,0.2567527319,949.7986667,0.2863628247,1910.097775,-0.7852873962,-0.8241019991,1,0.9566666667,0.679,0.1683333333,2.08481241,0.4637689205,0.5362310795,2.62166013
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,SPX_95_50,SP500 LEAPS,SP500_1X,0.95,0.5,0.1716843644,-0.6952229948,-0.9796656117,0.005666666667,0.103,0.103,0.05384667638,4.823411699,0.0736102625,8.42251959,0.1675228166,104.2446099,0.2717114023,1354.5664,0.3056374855,2984.261533,-0.8313587787,-0.8653423469,1,0.99,0.8303333333,0.304,2.304139788,0.5110562668,0.4889437332,2.793575252
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_20,NDX LEAPS,NASDAQ100_1X,0.8,0.2,0.1252561741,-0.3631169646,-0.7063843983,0,0.7956666667,0.322,0.069456372,7.497769913,0.08130297287,10.43442175,0.1242902179,33.60644783,0.1687903276,107.6938808,0.1822205235,151.7243557,-0.4769121015,-0.5157902659,0.324,0.06766666667,0.009666666667,0,0.5953474888,0.2197387517,0.7802612483,1.375418419
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_25,NDX LEAPS,NASDAQ100_1X,0.8,0.25,0.1385757664,-0.4090257092,-0.7589672744,0,0.6913333333,0.1816666667,0.07389727322,8.49033228,0.08703028416,12.22641209,0.1370789493,47.18403192,0.1908410443,188.6767253,0.2059019623,275.0878344,-0.5295455686,-0.5701249445,0.548,0.1646666667,0.02766666667,0.0006666666667,0.7363058078,0.2709327624,0.7290672376,1.465640743
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_30,NDX LEAPS,NASDAQ100_1X,0.8,0.3,0.1506635783,-0.4604547929,-0.8120692023,0,0.502,0.1116666667,0.07551167409,8.881723353,0.09091672931,13.60818208,0.1492703431,64.97544099,0.211853376,318.8721558,0.2297216342,494.6838837,-0.5898952689,-0.6304693073,0.7746666667,0.3393333333,0.08666666667,0.004666666667,0.8759555249,0.3210709858,0.6789290142,1.554644061
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_35,NDX LEAPS,NASDAQ100_1X,0.8,0.35,0.1615519792,-0.5127755913,-0.8641886597,0,0.2713333333,0.08533333333,0.07614607063,9.040272038,0.09289915407,14.36997025,0.15980785,85.44174586,0.2315919957,517.7615449,0.2516902996,841.4727645,-0.6504644256,-0.690730538,0.9243333333,0.555,0.201,0.01766666667,1.013755479,0.3703533068,0.6296466932,1.642767629
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_40,NDX LEAPS,NASDAQ100_1X,0.8,0.4,0.1712573203,-0.5667883928,-0.9060901004,0,0.1383333333,0.07266666667,0.07554367444,8.889653032,0.09468929133,15.09315205,0.1690780636,108.4927112,0.2507023663,821.7737778,0.2736409957,1417.609966,-0.7047301222,-0.7508736379,0.9836666667,0.761,0.3693333333,0.05066666667,1.149761219,0.4188998265,0.5811001735,1.730527819
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_45,NDX LEAPS,NASDAQ100_1X,0.8,0.45,0.1797811413,-0.6177880444,-0.9366578512,0.0006666666667,0.095,0.073,0.0741536681,8.551365559,0.0943842086,14.96746856,0.1775034331,134.574497,0.2693218663,1280.249839,0.2954606245,2359.830141,-0.7570511982,-0.8012147891,0.998,0.8973333333,0.5683333333,0.1116666667,1.285255257,0.4668646193,0.5331353807,1.818344288
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_80_50,NDX LEAPS,NASDAQ100_1X,0.8,0.5,0.1871102634,-0.6653942714,-0.9587171757,0.002,0.089,0.07666666667,0.07059634202,7.741288485,0.0931202442,14.45744442,0.1839452383,158.507193,0.2863970536,1911.622677,0.3153929121,3731.022766,-0.8038295072,-0.8455626862,1,0.964,0.734,0.22,1.42045018,0.5143106513,0.4856893487,1.905697697
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_20,NDX LEAPS,NASDAQ100_1X,0.85,0.2,0.1291299544,-0.3781124241,-0.720741376,0,0.772,0.2726666667,0.0701707218,7.649487513,0.08234017659,10.73891577,0.1281321015,37.22807221,0.1757012928,128.5304727,0.1905581111,187.3361721,-0.4954754786,-0.5344794063,0.397,0.09266666667,0.01233333333,0,0.6383401218,0.2204349701,0.7795650299,1.417782382
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_25,NDX LEAPS,NASDAQ100_1X,0.85,0.25,0.1429189568,-0.4280879065,-0.7740519927,0,0.6306666667,0.1616666667,0.07342787359,8.379695115,0.08793590248,12.53572378,0.1416103859,53.16381197,0.1994404553,234.1364952,0.2160760514,353.947158,-0.5505199919,-0.594101481,0.6406666667,0.2223333333,0.04466666667,0.001666666667,0.7884508019,0.2713541127,0.7286458873,1.517491924
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_30,NDX LEAPS,NASDAQ100_1X,0.85,0.3,0.1553172375,-0.4823242153,-0.8349051758,0,0.4013333333,0.1046666667,0.07459125842,8.656490778,0.09119249668,13.71175404,0.1536921756,72.90938152,0.221104113,400.5895171,0.2407257771,646.2527318,-0.6145794642,-0.6557312664,0.8563333333,0.4286666667,0.1216666667,0.007,0.9373506709,0.3212414135,0.6787585865,1.616061715
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_35,NDX LEAPS,NASDAQ100_1X,0.85,0.35,0.1663665009,-0.5366927894,-0.8856897768,0,0.2096666667,0.08233333333,0.07446089953,8.625041189,0.09305542328,14.43173322,0.1641069602,95.47232156,0.2426553039,677.0948578,0.2645518825,1143.507825,-0.6755924608,-0.7177970345,0.9623333333,0.6633333333,0.2696666667,0.028,1.083864833,0.3703998448,0.6296001552,1.713955016
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_40,NDX LEAPS,NASDAQ100_1X,0.85,0.4,0.1760887219,-0.591340478,-0.9235767129,0.0006666666667,0.1266666667,0.07466666667,0.07430932332,8.58861149,0.09407110091,14.83955379,0.1735003702,121.5044456,0.2621150048,1079.210853,0.2881818541,1992.811801,-0.7304618992,-0.7785051126,0.9943333333,0.8436666667,0.4666666667,0.07366666667,1.229134494,0.4186706827,0.5813293173,1.811028617
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_45,NDX LEAPS,NASDAQ100_1X,0.85,0.45,0.1844879264,-0.6432491247,-0.9502948422,0.001666666667,0.103,0.07733333333,0.07165737329,7.974810356,0.09305894243,14.43316073,0.1823517282,152.2302158,0.2808669052,1679.842823,0.3101947051,3313.118953,-0.781316229,-0.8251226047,0.9996666667,0.9403333333,0.6683333333,0.1686666667,1.373991083,0.466343109,0.533656891,1.90780397
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.1915505136,-0.6912247013,-0.9725995666,0.003333333333,0.103,0.084,0.06678878728,6.956517697,0.0897336811,13.17232995,0.1880380945,175.7978267,0.2991170884,2568.056671,0.3303424567,5236.893743,-0.8279355796,-0.8662835979,1,0.9836666667,0.8196666667,0.2896666667,1.518363481,0.5134372627,0.4865627373,2.004432582
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1327515178,-0.3932692484,-0.7343139977,0,0.7433333333,0.2376666667,0.0696873938,7.546515667,0.08249049094,10.78375034,0.1315526639,40.76774408,0.1833621427,156.1817491,0.1984308916,228.2955778,-0.5128650976,-0.5531723796,0.4686666667,0.1226666667,0.01966666667,0,0.6822123748,0.2209588175,0.7790411825,1.461331489
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.146889766,-0.4484923835,-0.797189885,0,0.571,0.1453333333,0.07255680099,8.17806756,0.08796844181,12.54699822,0.1451667848,58.36370809,0.2074650109,285.9886369,0.2256623371,447.9675145,-0.5754469112,-0.6178335379,0.728,0.2886666667,0.066,0.003666666667,0.8423563444,0.2716910061,0.7283089939,1.570870316
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1594658199,-0.5051841608,-0.8572920926,0,0.3253333333,0.1043333333,0.07305421854,8.292622815,0.09082002955,13.57203085,0.1568785807,79.1990645,0.2306484433,505.9919507,0.2518896957,845.5038255,-0.6400491423,-0.6793359219,0.909,0.5213333333,0.177,0.01433333333,1.000540582,0.3212720359,0.6787279641,1.679089585
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1705328974,-0.5622736329,-0.9043136381,0,0.1796666667,0.08366666667,0.07275568661,8.22378653,0.09224115146,14.11265493,0.1675249899,104.2503977,0.2526838297,861.7436239,0.27700094,1534.202251,-0.7010311225,-0.7423474505,0.981,0.7523333333,0.3566666667,0.04566666667,1.156255754,0.37006867,0.62993133,1.786084612
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1801200602,-0.6165005382,-0.9381840593,0.001666666667,0.1283333333,0.079,0.07137526878,7.912060429,0.09148931396,13.82411573,0.1774982146,134.5565594,0.2733227633,1407.05623,0.3007526654,2666.846799,-0.7548548567,-0.799525078,0.999,0.903,0.5773333333,0.1083333333,1.31065554,0.4180432837,0.5819567163,1.893148729
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1882347783,-0.6688385241,-0.9643058814,0.002666666667,0.1176666667,0.08566666667,0.0674906443,7.095143289,0.08957062609,13.11331831,0.1856086254,165.3262206,0.2922549048,2190.776818,0.3233816988,4474.251532,-0.8057056592,-0.846718605,1,0.9713333333,0.7456666667,0.23,1.46438164,0.4654640585,0.5345359415,1.99949756
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.1948635971,-0.7178236565,-0.982044289,0.007,0.1266666667,0.09533333333,0.06164969854,6.018303049,0.0861922241,11.94675569,0.1907885942,188.4273157,0.3107811749,3357.89246,0.3443067774,7163.543195,-0.8508154892,-0.8839271895,1,0.9943333333,0.8816666667,0.381,1.617276498,0.5123127716,0.4876872284,2.105346703
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_20,NDX LEAPS,NASDAQ100_1X,0.95,0.2,0.1360498982,-0.4108445057,-0.74724198,0,0.7103333333,0.2146666667,0.06948835038,7.504499786,0.08261683499,10.82158772,0.1345816383,44.17210465,0.1905629029,187.3588743,0.2063011718,277.8331782,-0.5329251396,-0.5725748649,0.5586666667,0.1686666667,0.029,0,0.7267446335,0.2211983212,0.7788016788,1.50576505
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_25,NDX LEAPS,NASDAQ100_1X,0.95,0.25,0.1503994368,-0.4695451,-0.8205847725,0,0.504,0.137,0.07088521097,7.804200643,0.08722942562,12.29378744,0.1486686192,63.96246164,0.2155060068,349.0031858,0.2351936337,565.1672641,-0.5977852709,-0.6389350983,0.7993333333,0.3713333333,0.09566666667,0.005666666667,0.896783872,0.2716998963,0.7283001037,1.625143914
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_30,NDX LEAPS,NASDAQ100_1X,0.95,0.3,0.1630043112,-0.5287365178,-0.8774688762,0.0003333333333,0.2866666667,0.1053333333,0.07108845092,7.848758308,0.08959246623,13.12120879,0.1605157274,87.02007438,0.2401758753,637.714584,0.262866647,1098.660655,-0.6652016712,-0.7039933685,0.9483333333,0.6143333333,0.236,0.021,1.064128733,0.321107406,0.678892594,1.743277432
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_35,NDX LEAPS,NASDAQ100_1X,0.95,0.35,0.1739315826,-0.587170278,-0.9204806014,0.001333333333,0.177,0.092,0.07056238109,7.733924641,0.09046007331,13.43831891,0.1706390589,112.9234224,0.2620735794,1078.148655,0.2892345542,2042.255487,-0.7238326037,-0.7657727155,0.9936666667,0.8323333333,0.4526666667,0.06633333333,1.229213367,0.3694774683,0.6305225317,1.859945541
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_40,NDX LEAPS,NASDAQ100_1X,0.95,0.4,0.1832189456,-0.6438463205,-0.9502710896,0.002333333333,0.142,0.09433333333,0.06693251803,6.984698169,0.08859159504,12.7643831,0.1799539543,143.2353853,0.282928617,1762.881956,0.3131072107,3541.339273,-0.7791507596,-0.8207206697,1,0.9406666667,0.6656666667,0.1653333333,1.392624778,0.4170678146,0.5829321854,1.975569394
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_45,NDX LEAPS,NASDAQ100_1X,0.95,0.45,0.1908783291,-0.6956918364,-0.9752678478,0.005666666667,0.1383333333,0.09733333333,0.06235808239,6.139962997,0.08528192365,11.65019844,0.1871478291,171.8885157,0.3018506162,2735.215098,0.3363522976,5995.169659,-0.8296409952,-0.8653169477,1,0.9866666667,0.8276666667,0.3003333333,1.555703075,0.4642011062,0.5357988938,2.09173451
iv_premium,iv_3,iv_premium,63,0.03,12m,1,30,3000,NDX_95_50,NDX LEAPS,NASDAQ100_1X,0.95,0.5,0.1968970479,-0.7434331826,-0.9883073705,0.01166666667,0.1516666667,0.1066666667,0.05645659905,5.195085296,0.08078635923,10.28588919,0.1923429946,195.9479698,0.3207548298,4215.340331,0.3569513404,9486.590688,-0.8719100383,-0.9028312454,1,0.999,0.925,0.471,1.717412558,0.5108060705,0.4891939295,2.207975819
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SP500_1X,index,SP500_1X,,,0.1119844398,-0.4157060392,-0.7767613858,0,0,0,0.06231028142,6.131652723,0.07245775549,8.155440994,0.1117870253,24.0276365,0.1514301177,68.74029416,0.1623048874,91.1362953,-0.546522691,-0.588483996,0.575,0.196,0.043,0.001333333333,,,,
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,NASDAQ100_1X,index,NASDAQ100_1X,,,0.1500240492,-0.5631256841,-0.9282673494,0,0,0.108,0.06698958025,6.995905191,0.08513615101,11.60314627,0.1500135923,66.24793169,0.2179794206,370.9503173,0.2360234704,576.6730964,-0.7156025337,-0.7574168851,0.969,0.736,0.377,0.06,,,,
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_80_25,SP500 LEAPS,SP500_1X,0.8,0.25,0.1110333591,-0.3566679196,-0.7228589768,0,0.5253333333,0.5253333333,0.06294207169,6.242006236,0.07341865964,8.377536686,0.1105653632,23.24802572,0.1495071895,65.3782979,0.160364007,86.67940046,-0.4681058758,-0.5090957474,0.2923333333,0.05866666667,0.006666666667,0,0.8411110341,0.2650105698,0.7349894302,1.575638643
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_85_30,SP500 LEAPS,SP500_1X,0.85,0.3,0.120915613,-0.4186020785,-0.8093359244,0,0.313,0.313,0.0625534197,6.173895608,0.07439875269,8.610088263,0.1204833647,30.35498543,0.1695281425,109.7522663,0.1815202151,149.0507044,-0.5396249923,-0.5819841866,0.595,0.18,0.03833333333,0.001333333333,1.091989308,0.3151584786,0.6848415214,1.776474108
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_85_35,SP500 LEAPS,SP500_1X,0.85,0.35,0.1284655049,-0.4636090083,-0.8627118467,0,0.1973333333,0.1973333333,0.06310709811,6.271148115,0.07557975525,8.898608325,0.1277480789,36.84973381,0.1835970746,157.1150371,0.1977864036,224.6408373,-0.5937901327,-0.6348544819,0.799,0.3446666667,0.092,0.003,1.266171782,0.3646885052,0.6353114948,1.90172169
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_85_40,SP500 LEAPS,SP500_1X,0.85,0.4,0.1352246739,-0.5118540305,-0.9027883009,0.0003333333333,0.1483333333,0.1483333333,0.06164533721,6.017546793,0.07542624958,8.860600151,0.133831852,43.30462397,0.1974471395,222.7397122,0.214036405,336.5631879,-0.6471682514,-0.6903905317,0.9276666667,0.5433333333,0.1846666667,0.01666666667,1.439795762,0.4138844593,0.5861155407,2.026231081
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_85_45,SP500 LEAPS,SP500_1X,0.85,0.45,0.1411893634,-0.5577018204,-0.932448328,0.001,0.1273333333,0.1273333333,0.05847084019,5.500493939,0.07425275578,8.575056119,0.1393359153,50.07619514,0.2094536675,300.4629023,0.2301577404,499.9745707,-0.6992522351,-0.7426497353,0.9783333333,0.738,0.3423333333,0.043,1.611971549,0.4624571716,0.5375428284,2.149616744
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_85_50,SP500 LEAPS,SP500_1X,0.85,0.5,0.1463483155,-0.6056154801,-0.9540436653,0.001666666667,0.1263333333,0.1263333333,0.05464225667,4.9338585,0.07220434683,8.097825454,0.1440316388,56.65275819,0.2217123611,406.6194142,0.2448428356,713.7826213,-0.7493571189,-0.7888839526,0.9966666667,0.8723333333,0.5173333333,0.09933333333,1.78421709,0.5107137331,0.4892862669,2.273035626
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_90_30,SP500 LEAPS,SP500_1X,0.9,0.3,0.1210403414,-0.4431239131,-0.8446207786,0,0.324,0.324,0.05868674452,5.534242579,0.07083690124,7.79364536,0.1203897192,30.27899041,0.1736557556,121.9880471,0.1871662425,171.9683534,-0.5685338515,-0.6113153193,0.7116666667,0.2713333333,0.062,0.002,1.183460465,0.3145070581,0.6854929419,1.868868382
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_90_35,SP500 LEAPS,SP500_1X,0.9,0.35,0.128158414,-0.4934550428,-0.8922868702,0.0003333333333,0.233,0.233,0.05740086493,5.336088523,0.0707398421,7.772478482,0.1272373964,36.35238023,0.1876516165,174.0902124,0.2038229945,261.2097187,-0.6256857494,-0.669915783,0.89,0.4703333333,0.1446666667,0.01066666667,1.371971731,0.3637150221,0.6362849779,2.008635238
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_90_40,SP500 LEAPS,SP500_1X,0.9,0.4,0.1343718196,-0.5435178901,-0.9267128609,0.001,0.1886666667,0.1886666667,0.05478650806,4.954144789,0.06959205899,7.526361973,0.1324396952,41.737508,0.2017838953,248.256527,0.2211161635,400.7093453,-0.6831966743,-0.7284204215,0.9676666667,0.6783333333,0.2916666667,0.03033333333,1.559555434,0.4125099915,0.5874900085,2.147439137
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_90_45,SP500 LEAPS,SP500_1X,0.9,0.45,0.1396775201,-0.5924630706,-0.9511784066,0.002333333333,0.181,0.181,0.0509608641,4.442486042,0.06707000621,7.011742778,0.1374751238,47.67973218,0.2135446792,332.4973716,0.2367473549,586.8897902,-0.7376565743,-0.7789437219,0.9946666667,0.8396666667,0.4736666667,0.08033333333,1.746184078,0.4608915881,0.5391084119,2.285660417
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_90_50,SP500 LEAPS,SP500_1X,0.9,0.5,0.1440631519,-0.6427959591,-0.9682473927,0.005666666667,0.1873333333,0.1873333333,0.04557768039,3.808165546,0.06402455422,6.435563224,0.1412272971,52.63121008,0.2258144362,449.6380466,0.2516871327,841.4096517,-0.7861949837,-0.8255776031,0.9993333333,0.94,0.6466666667,0.168,1.931964489,0.5089989662,0.4910010338,2.423172001
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_95_30,SP500 LEAPS,SP500_1X,0.95,0.3,0.1196282076,-0.4695539204,-0.8750730876,0.0003333333333,0.3666666667,0.3666666667,0.05334323418,4.75475809,0.06565735138,6.738533133,0.1187461582,28.97435018,0.17574329,128.668651,0.1911394885,190.1004236,-0.6015778555,-0.6477216017,0.814,0.3733333333,0.104,0.004666666667,1.276290049,0.3132538807,0.6867461193,1.963338276
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_95_35,SP500 LEAPS,SP500_1X,0.95,0.35,0.1260221524,-0.5233952202,-0.916792457,0.002,0.287,0.287,0.05029346307,4.358622832,0.06438674705,6.50160918,0.1245816766,33.868807,0.1905589968,187.340356,0.20839328,292.658824,-0.6628440434,-0.7064265046,0.9413333333,0.6,0.233,0.02266666667,1.479707003,0.3622240364,0.6377759636,2.117173813
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_95_40,SP500 LEAPS,SP500_1X,0.95,0.4,0.1313912365,-0.5757036359,-0.9457121477,0.004333333333,0.259,0.259,0.04610596452,3.866319234,0.06180366201,6.044525865,0.1290368411,38.13428939,0.2036218253,259.9033267,0.2257530796,448.963571,-0.720844269,-0.7651380515,0.9876666667,0.7896666667,0.411,0.06433333333,1.68149434,0.4106240641,0.5893759359,2.270156094
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_95_45,SP500 LEAPS,SP500_1X,0.95,0.45,0.1357335067,-0.6283051319,-0.9654033904,0.006666666667,0.2533333333,0.2533333333,0.0412516468,3.362772758,0.05814557884,5.450007717,0.1327629359,42.09641554,0.2152996182,347.2300469,0.2417676242,662.7332375,-0.7759402695,-0.8141888078,0.9986666667,0.916,0.6036666667,0.1446666667,1.882456739,0.4587056398,0.5412943602,2.423617174
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,SPX_95_50,SP500 LEAPS,SP500_1X,0.95,0.5,0.1390355669,-0.6779450442,-0.9785368058,0.01166666667,0.258,0.258,0.03434396268,2.754037453,0.05280867257,4.68289365,0.135371827,45.10439775,0.2271058814,464.0692612,0.2556699593,925.5556732,-0.8236717914,-0.8592896289,1,0.9753333333,0.7663333333,0.2596666667,2.082571669,0.5066062154,0.4933937846,2.576688125
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,NDX_80_20,NDX LEAPS,NASDAQ100_1X,0.8,0.2,0.118209767,-0.3581770912,-0.7029190329,0,0.838,0.4173333333,0.06424810939,6.476250849,0.07590039714,8.978536117,0.1175880465,28.08785315,0.1597399877,85.29191218,0.1730207609,120.0233871,-0.4743031883,-0.5142392228,0.3033333333,0.06566666667,0.008333333333,0,0.566824967,0.217526319,0.782473681,1.349291051
iv_premium,iv_6,iv_premium,63,0.06,12m,1,30,3000,NDX_80_25,NDX LEAPS,NASDAQ100_1X,0.8,0.25,0.1300404363,-0.4019539568,-0.7551107265,0,0.7853333333,0.261,0.06766605704,7.130205246,0.08079662313,10.28882008,0.1287634382,37.85820533,0.1798949874,143.020766,0.1943486304,206.0815567,-0.5242747712,-0.5646047711,0.511,0.1536666667,0.026,0.0003333333333,0.7017896186,0.2685595399,0.7314404601,1.433373524
