series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,worst_rolling_20y_cagr,cohort_20y_count,cohort_20y_min_cagr,cohort_20y_median_cagr,worst_rolling_30y_cagr,cohort_30y_count,cohort_30y_min_cagr,cohort_30y_median_cagr,switch_count,switches_per_year,average_reserve_weight,median_reserve_weight,fraction_reserve_zero,fraction_reserve_at_cap,fraction_reserve_above_cap,average_risky_exposure,average_effective_equity_exposure,average_leverage,average_total_safe_asset_weight,average_risky_sleeve_leverage,fraction_at_1x,fraction_at_2x,fraction_at_3x,fraction_sleeve_at_1x,fraction_sleeve_at_2x,fraction_sleeve_at_3x,reserve_accumulation_trades,reserve_deployment_trades,reserve_rebalance_sell_trades,leverage_state_trades,traded_transition_days,total_charged_transitions,reserve_turnover,risky_sleeve_turnover,net_asset_turnover,sum_dollar_costs,direct_log_cost_drag,direct_wealth_cost_drag,total_trading_cost_drag,cost_cagr_drag,rolling_20y_min_terminal_multiple,rolling_20y_median_terminal_multiple,rolling_30y_min_terminal_multiple,rolling_30y_median_terminal_multiple
HWM_GRID,UPRO,LAG2,10,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1831577076,-0.7386102783,825.8591284,39.93429158,0.3684852786,0.5576947348,4939,1999-07-16,2002-10-09,2013-01-22,True,3758,4939,2000,-0.4724277259,1995,1.194365348,-0.5442459869,-0.1438634664,-0.1052027531,0.07473807919,240,0.07912455761,0.146501229,0.1382365864,120,0.1422838126,0.1731670631,0,0,0.01816012351,0.0006914314626,0.4598866687,0,0.001888855751,0.9818398765,2.467358421,2.467358421,0.01816012351,2.514663485,0.1470325082,0,0.3128541605,0.2426682573,0,0.7573317427,607,105,0,261,907,907,1.986479622,257.9577672,259.3384211,17.06549028,0.2594660607,0.2285366095,0.22946676,0.007748364647,4.585973255,15.40781133,54.11276935,120.4874026
HWM_GRID,UPRO,LAG2,10,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1830650913,-0.7405986577,823.2814144,39.93429158,0.374068204,0.5548578347,4939,1999-07-16,2002-10-09,2013-01-22,True,3758,4939,2000,-0.4728988505,1995,1.216694922,-0.5442459869,-0.1491277975,-0.10583777,0.07519779922,240,0.07989476554,0.1475961534,0.1382643929,120,0.1424206463,0.1740678297,0,0,0.00611413476,0.0001313643473,0.4625708321,0,0,0.9938858652,2.498780333,2.498780333,0.00611413476,2.514663485,0.1470325082,0,0.3247837757,0.2426682573,0,0.7573317427,595,105,0,261,895,895,0.6640483699,259.9680164,260.4266016,17.15831761,0.2605561673,0.2293771286,0.2296927301,0.007756504375,4.651882337,15.69871125,54.30758085,123.3313416
HWM_GRID,UPRO,LAG2,10,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1831173486,-0.739601699,824.7348835,39.93429158,0.3712353479,0.5562865409,4939,1999-07-16,2002-10-09,2013-01-22,True,3758,4939,2000,-0.4726618402,1995,1.205518849,-0.5442459869,-0.1464541752,-0.105518766,0.0749656705,240,0.07950555193,0.1471917949,0.138255024,120,0.142356502,0.1736212452,0,0,0.01216671349,0.0004058927271,0.4618749379,0,0,0.9878332865,2.483013109,2.483013109,0.01216671349,2.514663485,0.1470325082,0,0.3148424297,0.2426682573,0,0.7573317427,599,105,0,261,899,899,1.326213707,258.9541563,259.8730071,17.11360176,0.2600015913,0.2289496411,0.2295851865,0.007752683959,4.618464453,15.59429505,54.21617366,121.9411658
HWM_GRID,UPRO,LAG2,10,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1831577076,-0.7386102783,825.8591284,39.93429158,0.3684852786,0.5576947348,4939,1999-07-16,2002-10-09,2013-01-22,True,3758,4939,2000,-0.4724277259,1995,1.194365348,-0.5442459869,-0.1438634664,-0.1052027531,0.07473807919,240,0.07912455761,0.146501229,0.1382365864,120,0.1422838126,0.1731670631,0,0,0.01816012351,0.0006914314626,0.4598866687,0,0,0.9818398765,2.467358421,2.467358421,0.01816012351,2.514663485,0.1470325082,0,0.3128541605,0.2426682573,0,0.7573317427,607,105,0,261,907,907,1.986479622,257.9577672,259.3384211,17.06549028,0.2594660607,0.2285366095,0.22946676,0.007748364647,4.585973255,15.40781133,54.11276935,120.4874026
HWM_RESERVE_HOLD_ONLY,UPRO,LAG2,10,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.167831988,-0.648324629,490.6674125,39.93429158,0.3247945639,0.5454870617,2880,1999-07-16,2002-10-09,2007-06-04,True,1699,2880,2000,-0.4070552566,1995,1.080395,-0.4844373984,-0.1123817134,-0.08000682289,0.0696723662,240,0.07370444735,0.1371769345,0.1271328522,120,0.1309621705,0.1588236235,0,0,0.1412215535,0.1267383597,0.0003976538423,0,0.3604732081,0.8587784465,2.182702865,2.182702865,0.1412215535,2.514663485,0.0003976538423,0,0,0.2426682573,0,0.7573317427,605,0,0,261,865,865,0.61859338,219.2494408,219.8673979,10.32217495,0.2199599134,0.1974490312,0.1804147496,0.005832780021,4.146627655,13.07858951,40.13428406,83.29344687
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,UPRO,LAG2,10,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1715100384,-0.6885287081,556.3183446,39.93429158,0.3409294417,0.544784307,4934,1999-07-16,2002-10-09,2013-01-17,True,3753,4934,2000,-0.4351977755,1995,1.111551983,-0.4963452434,-0.128786723,-0.09059503271,0.07155262334,240,0.07605353917,0.1392373851,0.1306666359,120,0.1345172846,0.163598262,0,0,0.09634480909,0.08788282662,0,0,0.007754249925,0.9036551909,2.287054178,2.287054178,0.09634480909,2.514663485,0,0,0,0.2426682573,0,0.7573317427,7,0,0,261,268,268,0.3523207989,233.415784,233.7681048,11.61447444,0.2338726855,0.2085374258,0.2085374258,0.006881004821,4.331891844,13.56083406,44.09694854,94.24907137
MATCHED_FIXED_FOR_HWM_RESERVE,UPRO,LAG2,25,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1714424639,-0.75410237,555.0383186,39.93429158,0.3769749479,0.5273566194,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4895045875,1995,1.22788602,-0.54900495,-0.1627763701,-0.1185623481,0.0633026528,240,0.06810601239,0.1358319929,0.1268091874,120,0.1309783617,0.162505766,0,0,0,0,1,,,1,2.514663485,2.514663485,0,2.514663485,0.2426682573,0,0.7573317427,0.2426682573,0,0.7573317427,0,0,0,261,261,261,0,261,261,31.03524817,0.6533169869,0.4796829736,0.4796829736,0.01932218594,3.73497066,12.77490603,40.15152574,91.63542169
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1677421225,-0.7319760895,489.1618609,39.93429158,0.3577359493,0.5267624942,4987,1999-07-16,2002-10-09,2013-03-11,True,3806,4987,2000,-0.468672403,1995,1.153381845,-0.5280462959,-0.1504965746,-0.1097807703,0.06386620631,240,0.06822290392,0.1336285642,0.1250601335,120,0.1290378918,0.158652301,0,0,0.04956063501,0.04888297304,0,,,0.950439365,2.392404876,2.392404876,0.04956063501,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,1.08807829,246.6386003,247.6930894,27.2429965,0.6199622855,0.4620352737,0.4620352737,0.018270133,3.743154129,12.28825913,38.13534516,82.94852969
MATCHED_FIXED_FOR_HWM_DRAWDOWN,UPRO,LAG2,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1677421225,-0.7319760895,489.1618609,39.93429158,0.3577359493,0.5267624942,4987,1999-07-16,2002-10-09,2013-03-11,True,3806,4987,2000,-0.468672403,1995,1.153381845,-0.5280462959,-0.1504965746,-0.1097807703,0.06386620631,240,0.06822290392,0.1336285642,0.1250601335,120,0.1290378918,0.158652301,0,0,0.04956063501,0.04888297304,0,,,0.950439365,2.392404876,2.392404876,0.04956063501,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,1.08807829,246.6386003,247.6930894,27.2429965,0.6199622855,0.4620352737,0.4620352737,0.018270133,3.743154129,12.28825913,38.13534516,82.94852969
MATCHED_FIXED_FOR_BAND_DRAWDOWN,UPRO,LAG2,25,none,0.1,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1636488583,-0.7081873107,425.1604462,39.93429158,0.3386165954,0.5261460879,4967,1999-07-16,2002-10-09,2013-02-19,True,3786,4967,2000,-0.447224391,1995,1.080742787,-0.5063921939,-0.1384053944,-0.1011244466,0.06391968973,240,0.06804791498,0.130779786,0.1229623342,120,0.1267458717,0.1544606381,0,0,0.09907838862,0.09788103635,0,,,0.9009216114,2.26996329,2.26996329,0.09907838862,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,2.0592071,232.4530976,234.4493698,23.6056417,0.5867716222,0.4438802455,0.4438802455,0.01722422179,3.730909639,11.68317765,35.87981637,74.40268595
FIXED_90_10,UPRO,LAG2,25,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.163192762,-0.7094738896,418.5561957,39.93429158,0.3383733106,0.5251038973,4967,1999-07-16,2002-10-09,2013-02-19,True,3786,4967,2000,-0.4467001477,1995,1.072987401,-0.5079048245,-0.1398729982,-0.1014101559,0.06346324168,240,0.06778936198,0.1302447998,0.1228170137,120,0.1265687472,0.154021286,0,0,0.09979753461,0.09947942136,0,,,0.9002024654,2.265215155,2.265215155,0.09979753461,2.514663485,0,0,0,0.2426682573,0,0.7573317427,287,0,193,261,728,728,3.472936786,233.614419,236.9615081,23.63957412,0.5930583795,0.4473654686,0.4473654686,0.01740331441,3.712887551,11.57311798,35.71098456,73.55296412
FIXED_85_15,UPRO,LAG2,25,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1585256059,-0.6845794522,356.4727565,39.93429158,0.3191957272,0.5239898971,4946,1999-07-16,2002-10-09,2013-01-29,True,3765,4946,2000,-0.4243470032,1995,0.9992406509,-0.4862320326,-0.1285880488,-0.09299334318,0.06311493471,240,0.06722084283,0.1266292116,0.1203150642,120,0.1238562635,0.1493154997,0,0,0.1496747156,0.1492623002,0,,,0.8503252844,2.140410845,2.140410845,0.1496747156,2.514663485,0,0,0,0.2426682573,0,0.7573317427,287,0,193,261,728,728,4.916122873,220.04871,224.7879245,20.24532814,0.5625507581,0.4302460956,0.4302460956,0.01643553673,3.673550112,10.85492661,33.21945703,65.06549857
FIXED_90_10,UPRO,LAG2,25,none,0.1,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.164670712,-0.7031952208,440.3277651,39.93429158,0.340907074,0.5275653579,4967,1999-07-16,2002-10-09,2013-02-19,True,3786,4967,2000,-0.4370625302,1995,1.1112125,-0.5032580718,-0.1387647457,-0.09912809233,0.06511667618,240,0.06936401581,0.1317171467,0.1234422015,120,0.1273310668,0.1562056236,0,0,0.09635375099,0.09548393756,0,,,0.903646249,2.283609188,2.283609188,0.09635375099,2.514663485,0,0,0,0.2426682573,0,0.7573317427,27,0,13,261,299,299,1.126265781,231.3726423,232.4591425,23.94299344,0.5817901203,0.4411030223,0.4411030223,0.017091922,3.823942201,11.87845684,36.44311704,77.84409819
FIXED_85_15,UPRO,LAG2,25,none,0.15,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1606680112,-0.6753003199,383.7679875,39.93429158,0.3229775416,0.5274889543,4940,1999-07-16,2002-10-09,2013-01-23,True,3759,4940,2000,-0.4106122447,1995,1.052847704,-0.4794963655,-0.1271719155,-0.08982042375,0.06538538896,240,0.06945544575,0.1295585467,0.1212319061,120,0.124972047,0.1524369405,0,0,0.1444294509,0.143586153,0,,,0.8555705491,2.167284197,2.167284197,0.1444294509,2.514663485,0,0,0,0.2426682573,0,0.7573317427,27,0,13,261,299,299,1.599169713,216.9422646,218.4859338,20.61524532,0.5467798057,0.4211893045,0.4211893045,0.01600114521,3.830486407,11.43342599,34.22330517,70.58078502
HWM_GRID,UPRO,LAG2,25,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1716175213,-0.7531357743,558.3602629,39.93429158,0.3741613094,0.5288130534,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4892747296,1995,1.217607878,-0.54900495,-0.1599981003,-0.1182404035,0.06323008191,240,0.06789269826,0.1354652013,0.1269469521,120,0.1310646541,0.1621625608,0,0,0.005809147833,5.178119069e-05,0.4705239089,0,0,0.9941908522,2.49966104,2.49966104,0.005809147833,2.514663485,0.1546873447,0,0.3374092852,0.2426682573,0,0.7573317427,563,104,0,261,862,862,0.6291473147,259.9944109,260.423318,31.06839035,0.6518690516,0.4789290425,0.4775674974,0.01920407447,3.720080523,12.69264405,40.2435372,90.83376067
HWM_GRID,UPRO,LAG2,25,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1717802917,-0.7521754288,561.4664333,39.93429158,0.3714283534,0.5302560409,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4890478931,1995,1.207326286,-0.54900495,-0.1573068895,-0.1179217911,0.06313779486,240,0.06767693857,0.1351310344,0.1270721181,120,0.1311388166,0.1618110909,0,0,0.01157144769,0.0002344569722,0.4704244955,0,0.001988269212,0.9884285523,2.48473175,2.48473175,0.01157144769,2.514663485,0.1470325082,0,0.3233919873,0.2426682573,0,0.7573317427,563,104,0,261,862,862,1.257012218,259.0056096,259.8654458,31.09358456,0.6504683766,0.47819868,0.4755138092,0.01908974085,3.705077055,12.61814037,40.32277771,90.02135377
HWM_GRID,UPRO,LAG2,25,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1718312925,-0.7512213509,562.443149,39.93429158,0.3688405258,0.5314251347,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4888240375,1995,1.197046849,-0.54900495,-0.1561188374,-0.1176064838,0.06294217038,240,0.0674589136,0.1344858681,0.1270581132,120,0.1310738199,0.1613432377,0,0,0.0171744442,0.0004111950807,0.4697286013,0.0006958942241,0.02008151904,0.9828255558,2.470132613,2.470132613,0.0171744442,2.514663485,0.1470325082,0,0.3226960931,0.2426682573,0,0.7573317427,565,104,0,261,864,864,1.860423037,258.0840882,259.3637398,31.00798953,0.6492086243,0.4775409254,0.4735615888,0.01897978062,3.689974469,12.47547143,40.25332241,88.96587814
HWM_GRID,UPRO,LAG2,25,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1716175213,-0.7531357743,558.3602629,39.93429158,0.3741613094,0.5288130534,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4892747296,1995,1.217607878,-0.54900495,-0.1599981003,-0.1182404035,0.06323008191,240,0.06789269826,0.1354652013,0.1269469521,120,0.1310646541,0.1621625608,0,0,0.005809147833,5.178119069e-05,0.4705239089,0,0,0.9941908522,2.49966104,2.49966104,0.005809147833,2.514663485,0.1546873447,0,0.3374092852,0.2426682573,0,0.7573317427,563,104,0,261,862,862,0.6291473147,259.9944109,260.423318,31.06839035,0.6518690516,0.4789290425,0.4775674974,0.01920407447,3.720080523,12.69264405,40.2435372,90.83376067
HWM_GRID,UPRO,LAG2,25,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1717802917,-0.7521754288,561.4664333,39.93429158,0.3714283534,0.5302560409,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4890478931,1995,1.207326286,-0.54900495,-0.1573068895,-0.1179217911,0.06313779486,240,0.06767693857,0.1351310344,0.1270721181,120,0.1311388166,0.1618110909,0,0,0.01157144769,0.0002344569722,0.4704244955,0,0,0.9884285523,2.48473175,2.48473175,0.01157144769,2.514663485,0.1470325082,0,0.3233919873,0.2426682573,0,0.7573317427,563,104,0,261,862,862,1.257012218,259.0056096,259.8654458,31.09358456,0.6504683766,0.47819868,0.4755138092,0.01908974085,3.705077055,12.61814037,40.32277771,90.02135377
HWM_GRID,UPRO,LAG2,25,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.171928808,-0.7512207796,564.3152832,39.93429158,0.3687717704,0.5316793025,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4888239049,1995,1.197046849,-0.54900495,-0.1561188374,-0.117606297,0.06294226001,240,0.06745895594,0.134674377,0.1271829567,120,0.1311991082,0.1614718672,0,0,0.01728837204,0.0004111951152,0.4697286013,0,0.001888855751,0.982711628,2.469875025,2.469875025,0.01728837204,2.514663485,0.1470325082,0,0.3226960931,0.2426682573,0,0.7573317427,568,104,0,261,867,867,1.883546081,258.0329522,259.325565,31.10915371,0.6491128983,0.4774909101,0.473489281,0.01897726423,3.689977396,12.51699886,40.38730861,89.26200775
HWM_GRID,UPRO,LAG2,25,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1716175213,-0.7531357743,558.3602629,39.93429158,0.3741613094,0.5288130534,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4892747296,1995,1.217607878,-0.54900495,-0.1599981003,-0.1182404035,0.06323008191,240,0.06789269826,0.1354652013,0.1269469521,120,0.1310646541,0.1621625608,0,0,0.005809147833,5.178119069e-05,0.4705239089,0,0,0.9941908522,2.49966104,2.49966104,0.005809147833,2.514663485,0.1546873447,0,0.3374092852,0.2426682573,0,0.7573317427,563,104,0,261,862,862,0.6291473147,259.9944109,260.423318,31.06839035,0.6518690516,0.4789290425,0.4775674974,0.01920407447,3.720080523,12.69264405,40.2435372,90.83376067
HWM_GRID,UPRO,LAG2,25,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1717802917,-0.7521754288,561.4664333,39.93429158,0.3714283534,0.5302560409,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4890478931,1995,1.207326286,-0.54900495,-0.1573068895,-0.1179217911,0.06313779486,240,0.06767693857,0.1351310344,0.1270721181,120,0.1311388166,0.1618110909,0,0,0.01157144769,0.0002344569722,0.4704244955,0,0,0.9884285523,2.48473175,2.48473175,0.01157144769,2.514663485,0.1470325082,0,0.3233919873,0.2426682573,0,0.7573317427,563,104,0,261,862,862,1.257012218,259.0056096,259.8654458,31.09358456,0.6504683766,0.47819868,0.4755138092,0.01908974085,3.705077055,12.61814037,40.32277771,90.02135377
HWM_GRID,UPRO,LAG2,25,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.171928808,-0.7512207796,564.3152832,39.93429158,0.3687717704,0.5316793025,5017,1999-07-16,2002-10-09,2013-04-10,True,3836,5017,2000,-0.4888239049,1995,1.197046849,-0.54900495,-0.1561188374,-0.117606297,0.06294226001,240,0.06745895594,0.134674377,0.1271829567,120,0.1311991082,0.1614718672,0,0,0.01728837204,0.0004111951152,0.4697286013,0,0,0.982711628,2.469875025,2.469875025,0.01728837204,2.514663485,0.1470325082,0,0.3226960931,0.2426682573,0,0.7573317427,568,104,0,261,867,867,1.883546081,258.0329522,259.325565,31.10915371,0.6491128983,0.4774909101,0.473489281,0.01897726423,3.689977396,12.51699886,40.38730861,89.26200775
HWM_RESERVE_HOLD_ONLY,UPRO,LAG2,25,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1590355027,-0.6637615925,362.7921414,39.93429158,0.3264298075,0.5212287148,4984,1999-07-16,2002-10-09,2013-03-08,True,3803,4984,2000,-0.4233285472,1995,1.087290911,-0.4881018678,-0.1222603655,-0.09087002275,0.06028215791,240,0.06448016593,0.1274511527,0.1182569995,120,0.1220743968,0.1498464308,0,0,0.1366471192,0.1195701509,0.0003976538423,9.941346058e-05,0.335421016,0.8633528808,2.194234246,2.194234246,0.1366471192,2.514663485,0.0003976538423,0,0,0.2426682573,0,0.7573317427,568,0,0,261,828,828,0.5886719715,220.4389156,221.0269512,20.22502271,0.5531523368,0.4248660661,0.394010932,0.01462926533,3.489405779,11.01427238,31.67510494,65.96067184
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,UPRO,LAG2,25,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1612523748,-0.7018743515,391.5600546,39.93429158,0.3409220073,0.5189764397,4990,1999-07-16,2002-10-09,2013-03-14,True,3809,4990,2000,-0.4508550705,1995,1.111390945,-0.5010507483,-0.1386433903,-0.1017127346,0.06078359581,240,0.06524756347,0.1284266592,0.1204524806,120,0.1242683435,0.1527803336,0,0,0.09634480909,0.08788282662,0,0,0.007754249925,0.9036551909,2.287054178,2.287054178,0.09634480909,2.514663485,0,0,0,0.2426682573,0,0.7573317427,7,0,0,261,268,268,0.3523207989,233.415784,233.7681048,21.76720834,0.5850744783,0.4429356289,0.4429356289,0.01713866846,3.540062995,11.2082842,33.58683679,71.21581926
MATCHED_FIXED_FOR_HWM_RESERVE,UPRO,LAG2,50,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1523865029,-0.7925923404,288.3228113,39.93429158,0.3770374063,0.4838105531,5212,1999-07-16,2009-03-09,2013-10-22,True,1688,5212,2000,-0.5157099484,1995,1.22788602,-0.55684195,-0.1806532958,-0.1388919965,0.0430870266,240,0.04806010938,0.1152858187,0.1079306285,120,0.1120299525,0.1427910149,0,0,0,0,1,,,1,2.514663485,2.514663485,0,2.514663485,0.2426682573,0,0.7573317427,0.2426682573,0,0.7573317427,0,0,0,261,261,261,0,261,261,36.47945045,1.308273416,0.7297136742,0.7297136742,0.03837814694,2.556959381,8.867379554,24.18564551,54.84859847
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.149711293,-0.7668285913,262.7669231,39.93429158,0.3577946171,0.4832183765,5178,1999-07-16,2009-03-09,2013-09-18,True,1654,5178,2000,-0.4943288684,1995,1.153202912,-0.5357802175,-0.1676648263,-0.1292194897,0.04446976391,240,0.04920683625,0.1139607241,0.1071742429,120,0.1110887638,0.1400082802,0,0,0.04956063501,0.04888297304,0,,,0.950439365,2.392404876,2.392404876,0.04956063501,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,1.08807829,246.6386003,247.6930894,32.98731016,1.241388309,0.711017258,0.711017258,0.03630096243,2.613498365,8.657603792,23.57899541,50.98027758
MATCHED_FIXED_FOR_HWM_DRAWDOWN,UPRO,LAG2,50,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.149711293,-0.7668285913,262.7669231,39.93429158,0.3577946171,0.4832183765,5178,1999-07-16,2009-03-09,2013-09-18,True,1654,5178,2000,-0.4943288684,1995,1.153202912,-0.5357802175,-0.1676648263,-0.1292194897,0.04446976391,240,0.04920683625,0.1139607241,0.1071742429,120,0.1110887638,0.1400082802,0,0,0.04956063501,0.04888297304,0,,,0.950439365,2.392404876,2.392404876,0.04956063501,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,1.08807829,246.6386003,247.6930894,32.98731016,1.241388309,0.711017258,0.711017258,0.03630096243,2.613498365,8.657603792,23.57899541,50.98027758
MATCHED_FIXED_FOR_BAND_DRAWDOWN,UPRO,LAG2,50,none,0.1,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.146638534,-0.7385726204,236.1328895,39.93429158,0.3386715045,0.4826076251,5113,1999-07-16,2009-03-09,2013-07-15,True,1589,5113,2000,-0.4722687693,1995,1.08041318,-0.5139999826,-0.1556269007,-0.1196576481,0.04555936459,240,0.05006143219,0.1128683046,0.1060668079,120,0.1097934202,0.1368806369,0,0,0.09907838862,0.09788103635,0,,,0.9009216114,2.26996329,2.26996329,0.09907838862,2.514663485,0,0,0,0.2426682573,0,0.7573317427,104,0,56,261,417,417,2.0592071,232.4530976,234.4493698,29.44372364,1.174843503,0.6911326872,0.6911326872,0.03423454609,2.656404153,8.490627351,22.76807439,46.94699752
FIXED_90_10,UPRO,LAG2,50,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1460083078,-0.741544178,231.0050662,39.93429158,0.3384287766,0.4810681132,5116,1999-07-16,2009-03-09,2013-07-18,True,1592,5116,2000,-0.4721124793,1995,1.072659094,-0.5156347537,-0.1564921375,-0.1201133855,0.0450259401,240,0.0496385841,0.1121754371,0.1057515619,120,0.1094462736,0.1362642907,0,0,0.09979753461,0.09947942136,0,,,0.9002024654,2.265215155,2.265215155,0.09979753461,2.514663485,0,0,0,0.2426682573,0,0.7573317427,287,0,193,261,728,728,3.472936786,233.614419,236.9615081,29.34934531,1.187429897,0.6949958505,0.6949958505,0.03458776859,2.63509171,8.385513781,22.55537337,46.1883728
FIXED_85_15,UPRO,LAG2,50,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1422866428,-0.7123022911,202.8652346,39.93429158,0.3192478283,0.4797118221,5052,1999-07-16,2009-03-09,2013-05-15,True,1528,5052,2000,-0.4492468708,1995,0.9987903836,-0.4938706977,-0.1452727528,-0.1108481491,0.0456062661,240,0.05003212822,0.1091641517,0.1041686275,120,0.1076587896,0.1325444105,0,0,0.1496747156,0.1492623002,0,,,0.8503252844,2.140410845,2.140410845,0.1496747156,2.514663485,0,0,0,0.2426682573,0,0.7573317427,287,0,193,261,728,728,4.916122873,220.04871,224.7879245,25.84276007,1.126266686,0.675758505,0.675758505,0.03267449983,2.654921905,7.941755877,21.49021357,41.86063257
FIXED_90_10,UPRO,LAG2,50,none,0.1,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1477889618,-0.7328010496,245.7810038,39.93429158,0.3409661143,0.4846857353,5110,1999-07-16,2009-03-09,2013-07-12,True,1586,5110,2000,-0.4618354766,1995,1.111103886,-0.5109160644,-0.1553261277,-0.1175578136,0.04687347875,240,0.05149908306,0.1136709259,0.106666761,120,0.110497557,0.1387036098,0,0,0.09635375099,0.09548393756,0,,,0.903646249,2.283609188,2.283609188,0.09635375099,2.514663485,0,0,0,0.2426682573,0,0.7573317427,27,0,13,261,299,299,1.126265781,231.3726423,232.4591425,29.94762941,1.164868579,0.6880363422,0.6880363422,0.0339736722,2.730096298,8.612673259,23.20547886,49.24908651
