return_end,execution_close,signal_close,reason,stage,transfer_to_reserve,net_deployed,asset,favorable,streak,row,series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,remaining_tagged_risky_wealth_at_sample_end
2023-01-17,2023-01-13,2023-01-13,deployment,recovery_1_of_3,-0.09467269513,0.09443683647,SSO,True,1,9148,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.2324245009
2023-01-23,2023-01-20,2023-01-20,deployment,recovery_1_of_3,-0.06285700793,0.06270023935,SSO,True,1,9152,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.1590552184
2023-02-21,2023-02-17,2023-02-17,deployment,recovery_2_of_3,-0.06308481433,0.06308463469,SSO,True,21,9172,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.152256171
2023-03-17,2023-03-16,2023-03-16,deployment,recovery_1_of_3,-0.02094639327,0.02089406996,SSO,True,1,9190,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.05447044533
2023-03-21,2023-03-20,2023-03-20,deployment,recovery_1_of_3,-0.01390147591,0.01386674137,SSO,True,1,9192,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.03682612916
2023-04-19,2023-04-18,2023-04-18,deployment,recovery_2_of_3,-0.01395556707,0.01395555829,SSO,True,21,9212,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.03365729347
2023-06-15,2023-06-14,2023-06-14,deployment,recovery_3_of_3,-0.01400002105,0.01400001301,SSO,True,61,9252,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.03069641632
2025-03-25,2025-03-24,2025-03-24,deployment,recovery_1_of_3,-0.910800379,0.9085694176,SSO,True,1,9696,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,1.393641948
2025-05-13,2025-05-12,2025-05-12,deployment,recovery_1_of_3,-0.6077396508,0.6062408062,SSO,True,1,9730,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.9302237268
2025-06-11,2025-06-10,2025-06-10,deployment,recovery_2_of_3,-0.6098485056,0.6098387778,SSO,True,21,9750,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.8788933079
2025-08-08,2025-08-07,2025-08-07,deployment,recovery_3_of_3,-0.7296001118,0.7295873776,SSO,True,61,9790,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.9622959008
2026-04-09,2026-04-08,2026-04-08,deployment,recovery_1_of_3,-0.6075349222,0.6060323477,SSO,True,1,9957,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.7499790969
2026-05-07,2026-05-06,2026-05-06,deployment,recovery_2_of_3,-0.6092560513,0.609249059,SSO,True,21,9977,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,0.6444176571
2026-07-07,2026-07-06,2026-07-06,deployment,recovery_3_of_3,-1.950034303,1.949965419,SSO,True,61,10017,HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,1.99549903
1986-10-02,1986-10-01,1986-10-01,deployment,recovery_1_of_3,-0.03335790646,0.03328004311,SSO,True,1,3,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.212194367
1986-10-30,1986-10-29,1986-10-29,deployment,recovery_2_of_3,-0.03349413418,0.0334914876,SSO,True,21,23,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2015245216
1986-11-21,1986-11-20,1986-11-20,deployment,recovery_1_of_3,-0.03614814041,0.03606399555,SSO,True,1,39,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2372229452
1986-12-22,1986-12-19,1986-12-19,deployment,recovery_2_of_3,-0.03630924883,0.03630587085,SSO,True,21,59,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2577791944
1987-02-19,1987-02-18,1987-02-18,deployment,recovery_3_of_3,-0.117778788,0.1177503454,SSO,True,61,99,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.7132442861
1988-06-07,1988-06-06,1988-06-06,deployment,recovery_1_of_3,-0.04383645991,0.04373496987,SSO,True,1,427,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3069405871
1988-06-09,1988-06-08,1988-06-08,deployment,recovery_1_of_3,-0.02909980328,0.02903060803,SSO,True,1,429,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2027239424
1988-07-08,1988-07-07,1988-07-07,deployment,recovery_2_of_3,-0.02925452981,0.02925272593,SSO,True,21,449,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2047637507
1988-08-25,1988-08-24,1988-08-24,deployment,recovery_1_of_3,-0.00977162006,0.009747635783,SSO,True,1,483,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.07579031209
1988-09-06,1988-09-02,1988-09-02,deployment,recovery_1_of_3,-0.006494528435,0.006478489206,SSO,True,1,490,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.05053173027
1988-10-04,1988-10-03,1988-10-03,deployment,recovery_2_of_3,-0.006535860523,0.00653576518,SSO,True,21,510,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04855561232
1988-11-23,1988-11-22,1988-11-22,deployment,recovery_1_of_3,-0.002185466114,0.002180024873,SSO,True,1,546,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01708276606
1988-12-22,1988-12-21,1988-12-21,deployment,recovery_2_of_3,-0.002199931261,0.002199920647,SSO,True,21,566,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01606124834
1989-02-21,1989-02-17,1989-02-17,deployment,recovery_3_of_3,-0.002219038955,0.002219029465,SSO,True,61,606,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01423265457
1990-03-09,1990-03-08,1990-03-08,deployment,recovery_1_of_3,-0.05854370259,0.05840813919,SSO,True,1,871,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3450444884
1990-03-19,1990-03-16,1990-03-16,deployment,recovery_1_of_3,-0.03891893629,0.03882643759,SSO,True,1,877,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2307582118
1990-03-28,1990-03-27,1990-03-27,deployment,recovery_1_of_3,-0.025886583,0.02582401579,SSO,True,1,884,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1554666075
1990-04-04,1990-04-03,1990-04-03,deployment,recovery_1_of_3,-0.01720108324,0.01715903272,SSO,True,1,889,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1036561539
1990-04-10,1990-04-09,1990-04-09,deployment,recovery_1_of_3,-0.01142647951,0.01139834164,SSO,True,1,893,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.0702181048
1990-05-09,1990-05-08,1990-05-08,deployment,recovery_1_of_3,-0.00762879608,0.00760991585,SSO,True,1,913,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04708959519
1990-06-07,1990-06-06,1990-06-06,deployment,recovery_2_of_3,-0.007677247175,0.007677161459,SSO,True,21,933,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04178364732
1990-08-03,1990-08-02,1990-08-02,deployment,recovery_3_of_3,-0.007734287158,0.007734192469,SSO,True,61,973,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04583845405
1991-04-23,1991-04-22,1991-04-22,deployment,recovery_3_of_3,-0.1831897701,0.1831458313,SSO,True,61,1154,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.9933397711
1991-12-16,1991-12-13,1991-12-13,deployment,recovery_1_of_3,-0.06853624344,0.0683771761,SSO,True,1,1319,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.415457524
1992-01-15,1992-01-14,1992-01-14,deployment,recovery_2_of_3,-0.06877548157,0.06877022646,SSO,True,21,1339,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3505207157
1992-03-12,1992-03-11,1992-03-11,deployment,recovery_3_of_3,-0.2266839537,0.2266227021,SSO,True,61,1379,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.347472761
1992-09-16,1992-09-15,1992-09-15,deployment,recovery_3_of_3,-0.2250271747,0.2249695792,SSO,True,61,1509,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.421950205
1993-01-15,1993-01-14,1993-01-14,deployment,recovery_3_of_3,-0.2260786197,0.2260237871,SSO,True,61,1593,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.492210398
1994-06-15,1994-06-14,1994-06-14,deployment,recovery_1_of_3,-0.08335802184,0.0831628835,SSO,True,1,1950,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.5408314375
1994-08-02,1994-08-01,1994-08-01,deployment,recovery_1_of_3,-0.05563034198,0.05549721924,SSO,True,1,1983,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3641509231
1994-08-04,1994-08-03,1994-08-03,deployment,recovery_1_of_3,-0.03691854136,0.03682887821,SSO,True,1,1985,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2427074028
1994-08-15,1994-08-12,1994-08-12,deployment,recovery_1_of_3,-0.02452028511,0.02446015645,SSO,True,1,1992,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1626804578
1994-09-13,1994-09-12,1994-09-12,deployment,recovery_2_of_3,-0.02461747965,0.02461689774,SSO,True,21,2012,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1608596017
1994-09-28,1994-09-27,1994-09-27,deployment,recovery_1_of_3,-0.008161233705,0.008140961895,SSO,True,1,2023,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.05474292508
1994-10-12,1994-10-11,1994-10-11,deployment,recovery_1_of_3,-0.005424034973,0.005410533621,SSO,True,1,2033,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.03685668841
1994-11-09,1994-11-08,1994-11-08,deployment,recovery_2_of_3,-0.005445470214,0.005445440496,SSO,True,21,2053,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.03715027313
1994-12-19,1994-12-16,1994-12-16,deployment,recovery_1_of_3,-0.001812157308,0.00180763371,SSO,True,1,2080,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01276397865
1994-12-22,1994-12-21,1994-12-21,deployment,recovery_1_of_3,-0.00120302001,0.001200015472,SSO,True,1,2083,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.008521247136
1995-01-23,1995-01-20,1995-01-20,deployment,recovery_2_of_3,-0.001208723988,0.001208722495,SSO,True,21,2103,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.00841148501
1995-03-21,1995-03-20,1995-03-20,deployment,recovery_3_of_3,-0.2748531957,0.2747851735,SSO,True,61,2143,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.868999592
1996-07-18,1996-07-17,1996-07-17,deployment,recovery_1_of_3,-0.1009158035,0.1006757257,SSO,True,1,2479,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.4926997468
1996-07-29,1996-07-26,1996-07-26,deployment,recovery_1_of_3,-0.06704493732,0.0668827915,SSO,True,1,2486,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3321590467
1996-07-31,1996-07-30,1996-07-30,deployment,recovery_1_of_3,-0.04450662081,0.04439779644,SSO,True,1,2488,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.223611368
1996-08-28,1996-08-27,1996-08-27,deployment,recovery_2_of_3,-0.04468390626,0.04468278068,SSO,True,21,2508,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2049158425
1996-10-24,1996-10-23,1996-10-23,deployment,recovery_3_of_3,-0.4808222181,0.4807054569,SSO,True,61,2548,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2.166032481
1998-09-24,1998-09-23,1998-09-23,deployment,recovery_1_of_3,-0.3711041344,0.3702492534,SSO,True,1,3031,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.9928367792
1998-10-23,1998-10-22,1998-10-22,deployment,recovery_1_of_3,-0.24707517,0.2464902365,SSO,True,1,3052,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.6709256732
1998-10-27,1998-10-26,1998-10-26,deployment,recovery_1_of_3,-0.164009348,0.1636140079,SSO,True,1,3054,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.4534258037
1998-10-30,1998-10-29,1998-10-29,deployment,recovery_1_of_3,-0.1088502853,0.1085846198,SSO,True,1,3057,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3005225081
1998-11-30,1998-11-27,1998-11-27,deployment,recovery_2_of_3,-0.1092401234,0.1092373977,SSO,True,21,3077,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2516976595
1999-01-28,1999-01-27,1999-01-27,deployment,recovery_3_of_3,-1.237602056,1.237277317,SSO,True,61,3117,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2.927959131
1999-10-07,1999-10-06,1999-10-06,deployment,recovery_1_of_3,-0.4284786925,0.4274815875,SSO,True,1,3292,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.076449444
1999-10-29,1999-10-28,1999-10-28,deployment,recovery_1_of_3,-0.2851829334,0.2845035458,SSO,True,1,3308,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.7339384724
1999-11-29,1999-11-26,1999-11-26,deployment,recovery_2_of_3,-0.2863592749,0.2863439026,SSO,True,21,3328,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.6664465045
2000-01-26,2000-01-25,2000-01-25,deployment,recovery_3_of_3,-0.2875039041,0.2874880659,SSO,True,61,3368,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.6843727533
2007-08-07,2007-08-06,2007-08-06,deployment,recovery_1_of_3,-0.4182399885,0.4172732447,SSO,True,1,5260,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.320535266
2007-08-23,2007-08-22,2007-08-22,deployment,recovery_1_of_3,-0.278061193,0.2774014759,SSO,True,1,5272,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.8935824512
2007-08-30,2007-08-29,2007-08-29,deployment,recovery_1_of_3,-0.1846444456,0.1841988856,SSO,True,1,5277,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.610297581
2007-09-04,2007-08-31,2007-08-31,deployment,recovery_1_of_3,-0.122529206,0.1222299668,SSO,True,1,5279,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.4058508208
2007-09-12,2007-09-11,2007-09-11,deployment,recovery_1_of_3,-0.08138854571,0.0811882648,SSO,True,1,5285,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2752962167
2007-10-10,2007-10-09,2007-10-09,deployment,recovery_2_of_3,-0.08163279636,0.08163136689,SSO,True,21,5305,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2455260435
2007-12-06,2007-12-05,2007-12-05,deployment,recovery_1_of_3,-0.02716126948,0.0270937218,SSO,True,1,5345,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.0918387594
2007-12-13,2007-12-12,2007-12-12,deployment,recovery_1_of_3,-0.01802815243,0.01798324029,SSO,True,1,5350,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.06159234093
2007-12-26,2007-12-24,2007-12-24,deployment,recovery_1_of_3,-0.01197050911,0.01194065337,SSO,True,1,5358,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.0413430818
2009-06-02,2009-06-01,2009-06-01,deployment,recovery_1_of_3,-0.008064201459,0.008044090828,SSO,True,1,5718,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04345696492
2009-06-25,2009-06-24,2009-06-24,deployment,recovery_1_of_3,-0.005349957998,0.005336607481,SSO,True,1,5735,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.03202684919
2009-07-10,2009-07-09,2009-07-09,deployment,recovery_1_of_3,-0.003549131194,0.003540269629,SSO,True,1,5745,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.02230687181
2009-07-14,2009-07-13,2009-07-13,deployment,recovery_1_of_3,-0.002354334617,0.002348453679,SSO,True,1,5747,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01462657666
2009-08-11,2009-08-10,2009-08-10,deployment,recovery_2_of_3,-0.002354667669,0.0023546657,SSO,True,21,5767,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01175409415
2009-10-07,2009-10-06,2009-10-06,deployment,recovery_3_of_3,-0.002343411993,0.002343410214,SSO,True,61,5807,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.01066632101
2012-11-20,2012-11-19,2012-11-19,deployment,recovery_1_of_3,-0.3835863161,0.3826977097,SSO,True,1,6593,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.44847039
2012-12-19,2012-12-18,2012-12-18,deployment,recovery_2_of_3,-0.3836123214,0.3835797912,SSO,True,21,6613,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.33112282
2013-02-19,2013-02-15,2013-02-15,deployment,recovery_3_of_3,-1.169653429,1.169377951,SSO,True,61,6653,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,3.943741628
2014-10-22,2014-10-21,2014-10-21,deployment,recovery_1_of_3,-0.4191174499,0.4181153113,SSO,True,1,7076,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.9757924753
2014-11-19,2014-11-18,2014-11-18,deployment,recovery_2_of_3,-0.4191239699,0.4191034342,SSO,True,21,7096,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.8737311312
2015-01-20,2015-01-16,2015-01-16,deployment,recovery_3_of_3,-2.14027527,2.139724317,SSO,True,61,7136,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,5.017555346
2015-07-13,2015-07-10,2015-07-10,deployment,recovery_1_of_3,-0.7458866993,0.7441495201,SSO,True,1,7256,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.856918621
2015-08-10,2015-08-07,2015-08-07,deployment,recovery_2_of_3,-0.7459115661,0.7458477455,SSO,True,21,7276,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.858155759
2015-10-26,2015-10-23,2015-10-23,deployment,recovery_1_of_3,-0.2468775761,0.2462746369,SSO,True,1,7330,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.6273555974
2015-11-19,2015-11-18,2015-11-18,deployment,recovery_1_of_3,-0.1637920571,0.1633889313,SSO,True,1,7348,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.4216029972
2015-12-07,2015-12-04,2015-12-04,deployment,recovery_1_of_3,-0.1086658518,0.1083970303,SSO,True,1,7359,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.2843818369
2015-12-17,2015-12-16,2015-12-16,deployment,recovery_1_of_3,-0.07209175774,0.07191281345,SSO,True,1,7367,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1938002482
2015-12-24,2015-12-23,2015-12-23,deployment,recovery_1_of_3,-0.04782492199,0.04770593892,SSO,True,1,7372,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1316919629
2015-12-30,2015-12-29,2015-12-29,deployment,recovery_1_of_3,-0.03172592034,0.03164686035,SSO,True,1,7375,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.0873295594
2016-03-14,2016-03-11,2016-03-11,deployment,recovery_1_of_3,-0.02105716377,0.02100463816,SSO,True,1,7425,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.060573921
2016-03-17,2016-03-16,2016-03-16,deployment,recovery_1_of_3,-0.01396879974,0.01393392964,SSO,True,1,7428,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.04040790494
2016-04-15,2016-04-14,2016-04-14,deployment,recovery_2_of_3,-0.0139716927,0.01397166806,SSO,True,21,7448,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.03836171444
2016-06-13,2016-06-10,2016-06-10,deployment,recovery_3_of_3,-0.01390764927,0.01390762523,SSO,True,61,7488,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.03759576319
2018-04-04,2018-04-03,2018-04-03,deployment,recovery_1_of_3,-0.7623863718,0.7605782993,SSO,True,1,7943,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.512736974
2018-05-02,2018-05-01,2018-05-01,deployment,recovery_2_of_3,-0.763432575,0.7633847016,SSO,True,21,7963,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.475493176
2018-06-28,2018-06-27,2018-06-27,deployment,recovery_3_of_3,-0.7620365368,0.761990399,SSO,True,61,8003,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.423515469
2018-10-15,2018-10-12,2018-10-12,deployment,recovery_1_of_3,-1.221955092,1.219127254,SSO,True,1,8078,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2.458396679
2018-10-17,2018-10-16,2018-10-16,deployment,recovery_1_of_3,-0.8110753565,0.8091473122,SSO,True,1,8080,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.624391175
2018-11-08,2018-11-07,2018-11-07,deployment,recovery_1_of_3,-0.5389066209,0.5376041191,SSO,True,1,8096,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.099110906
2018-12-04,2018-12-03,2018-12-03,deployment,recovery_1_of_3,-0.3581445028,0.3572697521,SSO,True,1,8113,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.7624940484
2019-02-13,2019-02-12,2019-02-12,deployment,recovery_1_of_3,-0.2387180779,0.2381309131,SSO,True,1,8160,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.5351714117
2019-03-12,2019-03-11,2019-03-11,deployment,recovery_1_of_3,-0.1586503121,0.1582578918,SSO,True,1,8178,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3515621792
2019-04-09,2019-04-08,2019-04-08,deployment,recovery_2_of_3,-0.158947822,0.1589458633,SSO,True,21,8198,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.3266027008
2019-06-05,2019-06-04,2019-06-04,deployment,recovery_1_of_3,-0.05278680948,0.05265531357,SSO,True,1,8237,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1183292089
2019-07-03,2019-07-02,2019-07-02,deployment,recovery_2_of_3,-0.05287582869,0.0528756178,SSO,True,21,8257,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1057172903
2019-08-29,2019-08-28,2019-08-28,deployment,recovery_3_of_3,-0.05278204695,0.05278182333,SSO,True,61,8297,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.1123078286
2020-03-03,2020-03-02,2020-03-02,deployment,recovery_1_of_3,-1.223435631,1.220594751,SSO,True,1,8424,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2.640567945
2020-03-05,2020-03-04,2020-03-04,deployment,recovery_1_of_3,-0.8118941947,0.8099622671,SSO,True,1,8426,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.789751762
2020-05-28,2020-05-27,2020-05-27,deployment,recovery_1_of_3,-0.538894959,0.5375936089,SSO,True,1,8484,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.268917065
2020-06-15,2020-06-12,2020-06-12,deployment,recovery_1_of_3,-0.3575555996,0.3566822691,SSO,True,1,8496,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.8572142832
2020-06-30,2020-06-29,2020-06-29,deployment,recovery_1_of_3,-0.2372252293,0.2366413355,SSO,True,1,8507,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.5763691414
2020-07-29,2020-07-28,2020-07-28,deployment,recovery_2_of_3,-0.2372503454,0.237246199,SSO,True,21,8527,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.52042337
2020-09-24,2020-09-23,2020-09-23,deployment,recovery_3_of_3,-0.2361176026,0.2361135352,SSO,True,61,8567,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.5129215273
2022-02-01,2022-01-31,2022-01-31,deployment,recovery_1_of_3,-1.425742121,1.422341271,SSO,True,1,8908,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.833515674
2022-02-16,2022-02-15,2022-02-15,deployment,recovery_1_of_3,-0.9460842855,0.9437936938,SSO,True,1,8919,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1.262911557
2022-03-23,2022-03-22,2022-03-22,deployment,recovery_1_of_3,-0.6279050314,0.62636862,SSO,True,1,8943,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,0.850775519
