series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,period,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,switch_count,switches_per_year,terminal_ratio_vs_no_reserve
FIXED_90_10,SSO,LAG2,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.199448229654,-0.535107689183,10.634217563,12.9993155373,0.25762882852,0.627730437722,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1990,-0.184149124903,1995,0.667779634661,-0.485778612674,6.93720826108e-05,0.116188905043,0,0,0.893090422935
FIXED_90_10,SSO,LAG2,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0269844279644,-0.612015674763,0.760644350741,10.0013689254,0.257876195576,-0.0843807112762,2672,2007-07-13,2009-03-09,,False,,,2008,-0.354461855296,2003,0.496430869703,-0.492777074563,-0.122085242021,-0.0269844279644,0,0,1.09151187785
FIXED_90_10,SSO,LAG2,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.153411012183,-0.313716293754,4.16635319388,9.99863107461,0.223767213627,0.725605825003,572,2010-04-23,2010-08-26,2011-02-16,True,174,299,2018,-0.12450365877,2013,0.621116319754,-0.206719789145,0.0772979433576,0.153411012183,0,0,0.887576605573
FIXED_90_10,SSO,LAG2,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.194459922619,-0.380472235985,3.27265169074,6.67214236824,0.26788148973,0.691242760816,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.328839669054,2021,0.534821556028,-0.343000337007,0.117625114249,,0,0,0.923281916425
FIXED_90_10,SSO,LAG2,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.169667926014,-0.380472235985,13.6350228242,16.6707734428,0.242342945667,0.707621140649,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.328839669054,2013,0.621116319754,-0.343000337007,0.0265336466533,0.0983970616241,0,0,0.819483429368
FIXED_85_15,SSO,LAG2,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.193662674157,-0.506789397772,9.986386153,12.9993155373,0.242475243488,0.629907208911,1584,1987-08-25,1987-10-19,1991-12-26,True,1529,1584,1990,-0.169700417067,1995,0.628319581469,-0.458211792931,0.00692022424955,0.114980317503,0,0,0.838683784695
FIXED_85_15,SSO,LAG2,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0229159536574,-0.588297420375,0.793058894215,10.0013689254,0.242767625796,-0.0880216823989,2664,2007-07-19,2009-03-09,,False,,,2008,-0.336830503163,2003,0.46673606675,-0.470673533093,-0.113168802742,-0.0229159536574,0,0,1.13802620374
FIXED_85_15,SSO,LAG2,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.146257716224,-0.297683965802,3.9150883689,9.99863107461,0.211191355687,0.726242397294,572,2010-04-23,2010-08-26,2011-02-14,True,172,297,2018,-0.114248122803,2013,0.580241287288,-0.196052550015,0.0745283521543,0.146257716224,0,0,0.834048551164
FIXED_85_15,SSO,LAG2,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.186923627932,-0.360727618989,3.13732386216,6.67214236824,0.252818640458,0.691656528445,808,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.311779569181,2021,0.500794814569,-0.325537381835,0.11447825368,,0,0,0.885103170649
FIXED_85_15,SSO,LAG2,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.16236347493,-0.360727618989,12.2829001622,16.6707734428,0.228719936841,0.708158181117,808,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.311779569181,2013,0.580241287288,-0.325537381835,0.0278458192615,0.095076589267,0,0,0.73821901711
HWM_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.209784914903,-0.580804947021,11.8891151355,12.9993155373,0.282531032391,0.629301204923,1801,1987-08-25,1987-12-04,1992-07-30,True,1700,1801,1990,-0.212908261957,1995,0.741099818988,-0.530257383188,-0.0110318379126,0.119290922914,0,0,0.998480123414
HWM_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0354275612937,-0.656152974609,0.697151297034,10.0013689254,0.288480651563,-0.0766566684151,2695,2007-07-13,2009-03-09,,False,,,2008,-0.38879301308,2003,0.556768616068,-0.535010466459,-0.140062863491,-0.0354275612937,0,0,1.00040041135
HWM_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.165905291702,-0.345309817372,4.64025104649,9.99863107461,0.246638417203,0.724085053544,572,2010-04-23,2010-08-26,2011-02-17,True,175,300,2018,-0.143066806978,2013,0.696783231528,-0.227225182648,0.0816099666856,0.165905291702,0,0,0.988533156263
HWM_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.20818480967,-0.416266206511,3.53187679375,6.67214236824,0.294438771001,0.693435862796,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.354859502961,2021,0.580091995107,-0.369600329082,0.124522630971,,0,0,0.996414615078
HWM_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.182646278301,-0.416266206511,16.3887949883,16.6707734428,0.26674916854,0.707855837857,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.354859502961,2013,0.696783231528,-0.369600329082,0.0235299071691,0.103511832273,0,0,0.98498888439
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.207691533272,-0.540141941014,11.6244438799,12.9993155373,0.268397247673,0.63890153997,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1990,-0.212908261957,1995,0.698406664116,-0.494873859215,0.00499633239217,0.121628687997,0,0,0.976252313784
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.034872215593,-0.649859077818,0.701176063471,10.0013689254,0.286335960713,-0.0773962281621,2698,2007-07-13,2009-03-09,,False,,,2008,-0.38787440337,2003,0.556768616068,-0.533170989218,-0.139104232251,-0.034872215593,0,0,1.00617588364
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.159491439641,-0.345309817372,4.39124318751,9.99863107461,0.241072883217,0.712202473171,568,2010-04-23,2010-08-26,2011-02-17,True,175,300,2018,-0.143653603319,2013,0.642320541736,-0.216615295849,0.0778455148539,0.159491439641,0,0,0.935485913279
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.200392228883,-0.406283425689,3.38263795962,6.67214236824,0.281576097867,0.688743951622,863,2022-01-03,2023-03-13,2024-05-15,True,429,863,2022,-0.353790734435,2021,0.552618568645,-0.368507442305,0.118701153703,,0,0,0.954311290372
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.175691178825,-0.406283425689,14.853985896,16.6707734428,0.258001496343,0.69994733074,863,2022-01-03,2023-03-13,2024-05-15,True,429,863,2022,-0.353790734435,2013,0.642320541736,-0.368507442305,0.0251170359631,0.100498997771,0,0,0.892744769025
HWM_DRAWDOWN,SSO,LAG2,25,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.201247634687,-0.568326888248,10.8434775936,12.9993155373,0.270135440485,0.618358545883,1603,1987-08-25,1987-12-04,1992-01-14,True,1502,1603,1990,-0.203716358091,1995,0.701257999297,-0.515176557258,-0.00805737679383,0.116411721959,0,0,0.910664647666
HWM_DRAWDOWN,SSO,LAG2,25,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0233998490184,-0.641299196803,0.789139521109,10.0013689254,0.272939832047,-0.0515773378013,2589,2007-07-13,2009-03-09,,False,,,2008,-0.370858625141,2003,0.522837799423,-0.517521186111,-0.133779924359,-0.0233998490184,0,0,1.13240196911
HWM_DRAWDOWN,SSO,LAG2,25,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.162175000026,-0.345309817372,4.49392621457,9.99863107461,0.241079154025,0.721777405527,572,2010-04-23,2010-08-26,2011-02-17,True,175,300,2018,-0.131627473482,2013,0.69446325884,-0.216636807695,0.0794105381779,0.162175000026,0,0,0.957360931638
HWM_DRAWDOWN,SSO,LAG2,25,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.201886766579,-0.392310021021,3.41083725724,6.67214236824,0.277327850382,0.699493231762,863,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.33708545181,2021,0.560773277035,-0.351368294293,0.119420446436,,0,0,0.962266888466
HWM_DRAWDOWN,SSO,LAG2,25,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.177908874324,-0.392310021021,15.328050964,16.6707734428,0.256159019291,0.710485976573,863,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.33708545181,2013,0.69446325884,-0.351368294293,0.0253340249703,0.10378761909,0,0,0.921236724826
BAND_DRAWDOWN,SSO,LAG2,25,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.200030344829,-0.554192596003,10.7015025859,12.9993155373,0.265479622648,0.619757916046,1589,1987-08-25,1987-12-04,1991-12-31,True,1488,1589,1990,-0.198498928949,1995,0.679053323602,-0.500350380356,-0.00340226172629,0.116384283221,0,0,0.89874120159
BAND_DRAWDOWN,SSO,LAG2,25,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.020043209483,-0.620779441091,0.816689984275,10.0013689254,0.270746913252,-0.0415324203932,2608,2007-07-13,2009-03-09,,False,,,2008,-0.34683283819,2003,0.527758726002,-0.493576950743,-0.125464035118,-0.020043209483,0,0,1.17193642139
BAND_DRAWDOWN,SSO,LAG2,25,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.156760361524,-0.345309817372,4.28891468886,9.99863107461,0.238954004503,0.706471225449,572,2010-04-23,2010-08-26,2011-02-17,True,175,300,2018,-0.133437722627,2013,0.644006665992,-0.215579610334,0.0766132730764,0.156760361524,0,0,0.913686421671
BAND_DRAWDOWN,SSO,LAG2,25,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.197228611321,-0.397279934393,3.32359926835,6.67214236824,0.276968810491,0.685977599054,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.341939679937,2021,0.552618568645,-0.35633303365,0.117080583029,,0,0,0.937655269149
BAND_DRAWDOWN,SSO,LAG2,25,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.172790143617,-0.397279934393,14.2546337219,16.6707734428,0.254805458072,0.695764565647,863,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.341939679937,2013,0.644006665992,-0.35633303365,0.0214635052887,0.0978351322831,0,0,0.85672288763
NO_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.19761056925,-0.592938643044,10.4243613531,12.9993155373,0.288745570476,0.587815889745,1989,1987-08-25,1987-12-04,1993-02-03,True,1888,1989,1990,-0.245779465666,1995,0.748832811145,-0.542223765631,-0.0278846764913,0.105847710214,0,0,1
NO_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0555821230096,-0.710091820211,0.564427278156,10.0013689254,0.288586232777,-0.149821771178,3653,1999-12-31,2009-03-09,,False,,,2008,-0.391852868035,2003,0.529661381688,-0.547610744658,-0.161797442442,-0.0555821230096,0,0,1
NO_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.151538240638,-0.36313443302,4.0992061699,9.99863107461,0.249393248831,0.669066952772,630,2010-04-23,2010-08-26,2011-04-28,True,245,370,2018,-0.16484099983,2013,0.705373768395,-0.24502076456,0.0673269245593,0.151538240638,0,0,1
NO_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.192578424258,-0.440258171087,3.23840980793,6.67214236824,0.298479840879,0.644389960136,912,2022-01-03,2023-03-13,2024-07-03,True,478,912,2022,-0.385728578661,2021,0.604506432733,-0.40005753888,0.106650403907,,0,0,1
NO_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.167791459646,-0.440258171087,13.2749094653,16.6707734428,0.270060621105,0.655590334378,912,2022-01-03,2023-03-13,2024-07-03,True,478,912,2022,-0.385728578661,2013,0.705373768395,-0.40005753888,0.00721717345555,0.0880228051049,0,0,1
FIXED_90_10,SSO,LAG2,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.18843577304,-0.536047516557,9.43263414014,12.9993155373,0.257751892322,0.59186235817,1847,1987-08-25,1987-12-04,1992-09-14,True,1746,1847,1990,-0.214665997794,1995,0.667603256201,-0.488084613413,-0.0115719926567,0.105659368559,0,0,0.904864463216
FIXED_90_10,SSO,LAG2,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0451973136894,-0.654110668679,0.62966394409,10.0013689254,0.257956278649,-0.15765516642,3653,1999-12-31,2009-03-09,,False,,,2008,-0.35744692735,2003,0.472829776633,-0.505040444031,-0.141955079756,-0.0451973136894,0,0,1.11558028546
FIXED_90_10,SSO,LAG2,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.139390019897,-0.330402119687,3.68677412248,9.99863107461,0.224100699022,0.670195742512,630,2010-04-23,2010-08-26,2011-04-27,True,244,369,2018,-0.141878630884,2013,0.62100794126,-0.222732885274,0.0637605967134,0.139390019897,0,0,0.89938733737
FIXED_90_10,SSO,LAG2,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.179963168216,-0.402596451649,3.0165917491,6.67214236824,0.268092006985,0.645209873356,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.351083487814,2021,0.534658672076,-0.364789502157,0.102579869659,,0,0,0.931504018333
FIXED_90_10,SSO,LAG2,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.155458418367,-0.402596451649,11.1214923986,16.6707734428,0.242620743533,0.656594017966,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.351083487814,2013,0.62100794126,-0.364789502157,0.0122991049367,0.08384552015,0,0,0.837782918798
FIXED_85_15,SSO,LAG2,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.183298752095,-0.507311558782,8.91614770166,12.9993155373,0.242591156082,0.59386965692,1592,1987-08-25,1987-12-04,1992-01-03,True,1491,1592,1990,-0.19896386517,1995,0.628074445814,-0.460510410221,-0.00414166733758,0.105045247933,0,0,0.855318364324
FIXED_85_15,SSO,LAG2,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0401663732742,-0.623050397273,0.663644098219,10.0013689254,0.242845159985,-0.161397590857,3653,1999-12-31,2009-03-09,,False,,,2008,-0.33976301911,2003,0.44481755906,-0.482709231862,-0.132078657869,-0.0401663732742,0,0,1.17578317686
FIXED_85_15,SSO,LAG2,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.133074001143,-0.313750419322,3.48745385936,9.99863107461,0.21150571295,0.670694461916,630,2010-04-23,2010-08-26,2011-04-27,True,244,369,2018,-0.130749046284,2013,0.580090848058,-0.211407554148,0.0617720690738,0.133074001143,0,0,0.850763224589
FIXED_85_15,SSO,LAG2,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.173298023652,-0.383064851926,2.90470692575,6.67214236824,0.253018341094,0.645521718225,892,2022-01-03,2023-03-13,2024-06-13,True,458,892,2022,-0.333290797973,2021,0.500567498317,-0.3466328032,0.100301442342,,0,0,0.896954708645
FIXED_85_15,SSO,LAG2,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.149004643333,-0.383064851926,10.1300313785,16.6707734428,0.228982358068,0.657009302111,892,2022-01-03,2023-03-13,2024-06-13,True,458,892,2022,-0.333290797973,2013,0.580090848058,-0.3466328032,0.0143938345835,0.0813613359387,0,0,0.763096080237
HWM_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.197617791272,-0.581814900244,10.425178554,12.9993155373,0.2827173118,0.593412773526,1942,1987-08-25,1987-12-04,1992-12-18,True,1841,1942,1990,-0.245779465666,1995,0.742216899113,-0.532538596219,-0.0238369037616,0.107653907934,0,0,1.00007839338
HWM_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0555454383841,-0.709979174222,0.564646590592,10.0013689254,0.288565227132,-0.149719519024,3653,1999-12-31,2009-03-09,,False,,,2008,-0.391852868035,2003,0.529661381688,-0.547610744658,-0.161797442442,-0.0555454383841,0,0,1.00038855747
HWM_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.151253176117,-0.36313443302,4.08907122392,9.99863107461,0.247701269398,0.670908388568,630,2010-04-23,2010-08-26,2011-04-28,True,245,370,2018,-0.161896342964,2013,0.705125818801,-0.244468345363,0.0672966374867,0.151253176117,0,0,0.997527583255
HWM_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.192149544341,-0.433212935481,3.23064728403,6.67214236824,0.295164129795,0.647046421716,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.37838544107,2021,0.58067896729,-0.392612909691,0.107962562753,,0,0,0.997602982834
HWM_RESERVE,SSO,LAG2,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.167449988608,-0.433212935481,13.2103468438,16.6707734428,0.267658866236,0.657937060265,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.37838544107,2013,0.705125818801,-0.392612909691,0.00776045560306,0.0881606416394,0,0,0.995136492515
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,50,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.195399826948,-0.541078978696,10.1769677264,12.9993155373,0.26854409544,0.600703847047,1800,1987-08-25,1987-12-04,1992-07-29,True,1699,1800,1990,-0.245779465666,1995,0.697974676385,-0.497092064946,-0.00808752003389,0.109779699288,0,0,0.976267742615
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,50,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.054930818398,-0.707636500435,0.568332410542,10.0013689254,0.286425897908,-0.150735992844,3653,1999-12-31,2009-03-09,,False,,,2008,-0.390933851505,2003,0.529661381688,-0.545743120796,-0.160729861931,-0.054930818398,0,0,1.00691875205
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,50,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.143916443031,-0.36313443302,3.835863019,9.99863107461,0.241445786763,0.655377821266,615,2010-04-23,2010-08-26,2011-04-28,True,245,370,2018,-0.162131119469,2013,0.641108038923,-0.233409713032,0.0648016111964,0.143916443031,0,0,0.935757524754
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,50,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.184463846847,-0.432041874339,3.09419713267,6.67214236824,0.281810644248,0.640846357208,911,2022-01-03,2023-03-13,2024-07-02,True,477,911,2022,-0.377166965408,2021,0.552618568645,-0.391366665046,0.102159188832,,0,0,0.955468058765
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,50,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.159975411904,-0.432041874339,11.8689163547,16.6707734428,0.258312932885,0.647199359804,911,2022-01-03,2023-03-13,2024-07-02,True,477,911,2022,-0.377166965408,2013,0.641108038923,-0.391366665046,0.00978138273802,0.0844556531629,0,0,0.894086425651
HWM_DRAWDOWN,SSO,LAG2,50,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.190396244933,-0.569740715379,9.63692144856,12.9993155373,0.270987866844,0.58389616685,1932,1987-08-25,1987-12-04,1992-12-08,True,1831,1932,1990,-0.235875702927,1995,0.707340266444,-0.517882678084,-0.020554192338,0.105660594384,0,0,0.92446156864
HWM_DRAWDOWN,SSO,LAG2,50,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0437890193956,-0.6717814519,0.639014400626,10.0013689254,0.274223187853,-0.127127707201,3653,1999-12-31,2009-03-09,,False,,,2008,-0.378480505105,2003,0.499600483957,-0.534508826331,-0.156581710225,-0.0437890193956,0,0,1.13214655874
HWM_DRAWDOWN,SSO,LAG2,50,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.14852903595,-0.36313443302,3.99335078016,9.99863107461,0.243170855625,0.669021924639,630,2010-04-23,2010-08-26,2011-04-28,True,245,370,2018,-0.151329896761,2013,0.702679117463,-0.236153899176,0.0660695559766,0.14852903595,0,0,0.97417661241
HWM_DRAWDOWN,SSO,LAG2,50,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.18757201599,-0.413255656107,3.14877661224,6.67214236824,0.279699683979,0.652968846519,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.361182165262,2021,0.56423131724,-0.375027064914,0.104428475187,,0,0,0.972321848992
HWM_DRAWDOWN,SSO,LAG2,50,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.163998732961,-0.413255656107,12.5741695411,16.6707734428,0.25836661962,0.660551357638,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.361182165262,2013,0.702679117463,-0.375027064914,0.0103939891309,0.0889247261514,0,0,0.947213205023
BAND_DRAWDOWN,SSO,LAG2,50,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.18878227974,-0.555216286979,9.4684478451,12.9993155373,0.265606890695,0.584225402124,1931,1987-08-25,1987-12-04,1992-12-07,True,1830,1931,1990,-0.229996545958,1995,0.679053323602,-0.502648262642,-0.0155574030414,0.105513129891,0,0,0.908300041065
BAND_DRAWDOWN,SSO,LAG2,50,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0391310626387,-0.655435697263,0.670838234661,10.0013689254,0.270898443442,-0.11410120225,3653,1999-12-31,2009-03-09,,False,,,2008,-0.349993940539,2003,0.503135701343,-0.505932717934,-0.146380703254,-0.0391310626387,0,0,1.18852908182
BAND_DRAWDOWN,SSO,LAG2,50,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.141705649861,-0.36313443302,3.7623804998,9.99863107461,0.239325661601,0.650924359078,630,2010-04-23,2010-08-26,2011-04-28,True,245,370,2018,-0.151313295968,2013,0.64359556155,-0.232065089609,0.0626024625441,0.141705649861,0,0,0.917831488308
